onset	duration	frameidx	videotime	audiotime	lasttrigger
0.050	0.033	1	0.040	0.000	0.000
0.083	0.033	2	0.080	0.000	0.000
0.116	0.050	3	0.120	0.000	0.000
0.166	0.033	4	0.160	0.000	0.000
0.199	0.050	5	0.200	0.000	0.000
0.249	0.021	6	0.240	0.000	0.000
0.270	0.033	7	0.280	0.000	0.000
0.303	0.046	8	0.320	0.000	0.000
0.349	0.037	9	0.360	0.000	0.000
0.386	0.034	10	0.400	0.000	0.000
0.419	0.030	11	0.440	0.000	0.000
0.449	0.053	12	0.480	0.000	0.000
0.502	0.033	13	0.520	0.000	0.000
0.535	0.030	14	0.560	0.000	0.000
0.565	0.054	15	0.600	0.000	0.000
0.620	0.029	16	0.640	0.000	0.000
0.649	0.053	17	0.680	0.000	0.000
0.702	0.034	18	0.720	0.000	0.000
0.736	0.030	19	0.760	0.000	0.000
0.766	0.054	20	0.800	1.012	0.000
0.819	0.030	21	0.840	1.062	0.000
0.849	0.053	22	0.880	1.095	0.000
0.902	0.047	23	0.920	1.145	0.000
0.949	0.037	24	0.960	1.179	0.000
0.985	0.047	25	1.000	1.229	0.000
1.032	0.050	26	1.040	1.262	0.000
1.082	0.034	27	1.080	1.312	0.000
1.116	0.020	28	1.120	1.414	0.000
1.136	0.030	29	1.160	1.427	0.000
1.166	0.053	30	1.200	1.460	0.000
1.219	0.030	31	1.240	1.510	0.000
1.249	0.053	32	1.280	1.543	0.000
1.302	0.033	33	1.320	1.593	0.000
1.336	0.030	34	1.360	1.627	0.000
1.365	0.053	35	1.400	1.660	0.000
1.418	0.030	36	1.440	1.598	0.000
1.449	0.053	37	1.480	1.631	0.000
1.502	0.034	38	1.520	1.681	0.000
1.536	0.029	39	1.560	1.715	0.000
1.565	0.053	40	1.600	1.748	0.000
1.619	0.030	41	1.640	1.798	0.000
1.649	0.054	42	1.680	1.831	0.000
1.703	0.033	43	1.720	1.889	0.000
1.736	0.030	44	1.760	1.922	0.000
1.765	0.055	45	1.800	1.956	0.000
1.820	0.028	46	1.840	2.006	0.000
1.849	0.053	47	1.880	2.039	0.000
1.902	0.035	48	1.920	2.089	0.000
1.936	0.029	49	1.960	2.122	0.000
1.965	0.054	50	2.000	2.156	1.999
2.019	0.029	51	2.040	2.159	1.999
2.048	0.054	52	2.080	2.192	1.999
2.103	0.034	53	2.120	2.242	1.999
2.136	0.029	54	2.160	2.275	1.999
2.165	0.055	55	2.200	2.309	1.999
2.220	0.029	56	2.240	2.359	1.999
2.248	0.055	57	2.280	2.392	1.999
2.304	0.032	58	2.320	2.442	1.999
2.335	0.030	59	2.360	2.523	1.999
2.365	0.053	60	2.400	2.556	1.999
2.418	0.030	61	2.440	2.606	1.999
2.448	0.055	62	2.480	2.640	1.999
2.503	0.045	63	2.520	2.690	1.999
2.548	0.037	64	2.560	2.723	1.999
2.585	0.047	65	2.600	2.773	1.999
2.632	0.036	66	2.640	2.806	1.999
2.668	0.047	67	2.680	2.808	1.999
2.715	0.033	68	2.720	2.842	1.999
2.749	0.016	69	2.760	2.895	1.999
2.765	0.053	70	2.800	2.909	1.999
2.818	0.030	71	2.840	2.959	1.999
2.848	0.054	72	2.880	2.992	1.999
2.902	0.046	73	2.920	3.042	1.999
2.948	0.036	74	2.960	3.075	1.999
2.984	0.035	75	3.000	3.173	1.999
3.020	0.029	76	3.040	3.206	1.999
3.048	0.053	77	3.080	3.240	1.999
3.101	0.035	78	3.120	3.290	1.999
3.136	0.028	79	3.160	3.323	1.999
3.165	0.066	80	3.200	3.356	1.999
3.231	0.036	81	3.240	3.406	1.999
3.268	0.034	82	3.280	3.575	1.999
3.302	0.046	83	3.320	3.609	1.999
3.348	0.036	84	3.360	3.642	1.999
3.384	0.034	85	3.400	3.691	1.999
3.418	0.030	86	3.440	3.725	1.999
3.448	0.053	87	3.480	3.758	1.999
3.501	0.047	88	3.520	3.808	1.999
3.548	0.036	89	3.560	3.842	1.999
3.584	0.034	90	3.600	3.780	1.999
3.618	0.030	91	3.640	3.813	1.999
3.648	0.067	92	3.680	3.847	1.999
3.715	0.034	93	3.720	3.896	1.999
3.748	0.016	94	3.760	3.949	1.999
3.765	0.067	95	3.800	3.963	1.999
3.831	0.036	96	3.840	4.013	1.999
3.867	0.034	97	3.880	4.063	1.999
3.901	0.046	98	3.920	4.224	1.999
3.948	0.037	99	3.960	4.258	1.999
3.985	0.034	100	4.000	4.308	3.999
4.019	0.029	101	4.040	4.342	3.999
4.048	0.054	102	4.080	4.374	3.999
4.102	0.034	103	4.120	4.424	3.999
4.136	0.029	104	4.160	4.458	3.999
4.165	0.054	105	4.200	4.491	3.999
4.219	0.029	106	4.240	4.334	3.999
4.248	0.053	107	4.280	4.367	3.999
4.301	0.034	108	4.320	4.417	3.999
4.334	0.030	109	4.360	4.450	3.999
4.364	0.054	110	4.400	4.484	3.999
4.418	0.029	111	4.440	4.534	3.999
4.448	0.053	112	4.480	4.567	3.999
4.501	0.033	113	4.520	4.665	3.999
4.535	0.030	114	4.560	4.698	3.999
4.564	0.067	115	4.600	4.732	3.999
4.631	0.037	116	4.640	4.782	3.999
4.668	0.034	117	4.680	4.832	3.999
4.702	0.033	118	4.720	4.865	3.999
4.735	0.029	119	4.760	4.898	3.999
4.764	0.054	120	4.800	4.932	3.999
4.818	0.030	121	4.840	4.934	3.999
4.847	0.054	122	4.880	4.967	3.999
4.902	0.034	123	4.920	5.017	3.999
4.936	0.028	124	4.960	5.051	3.999
4.964	0.054	125	5.000	5.084	3.999
5.019	0.029	126	5.040	5.134	3.999
5.047	0.055	127	5.080	5.167	3.999
5.102	0.045	128	5.120	5.217	3.999
5.147	0.036	129	5.160	5.298	3.999
5.184	0.034	130	5.200	5.348	3.999
5.217	0.030	131	5.240	5.382	3.999
5.247	0.054	132	5.280	5.415	3.999
5.302	0.046	133	5.320	5.465	3.999
5.347	0.036	134	5.360	5.498	3.999
5.384	0.035	135	5.400	5.548	3.999
5.419	0.028	136	5.440	5.581	3.999
5.448	0.054	137	5.480	5.574	3.999
5.502	0.046	138	5.520	5.624	3.999
5.547	0.037	139	5.560	5.657	3.999
5.584	0.034	140	5.600	5.707	3.999
5.618	0.030	141	5.640	5.740	3.999
5.647	0.053	142	5.680	5.774	3.999
5.701	0.034	143	5.720	5.824	3.999
5.735	0.029	144	5.760	5.857	3.999
5.764	0.054	145	5.800	5.938	3.999
5.818	0.029	146	5.840	5.988	3.999
5.847	0.054	147	5.880	6.022	3.999
5.901	0.034	148	5.920	6.072	3.999
5.935	0.029	149	5.960	6.105	3.999
5.964	0.054	150	6.000	6.138	5.998
6.018	0.029	151	6.040	6.189	5.998
6.047	0.066	152	6.080	6.222	5.998
6.114	0.051	153	6.120	6.320	5.998
6.164	0.020	154	6.160	6.386	5.998
6.184	0.034	155	6.200	6.403	5.998
6.218	0.029	156	6.240	6.436	5.998
6.247	0.055	157	6.280	6.470	5.998
6.302	0.032	158	6.320	6.520	5.998
6.334	0.030	159	6.360	6.553	5.998
6.364	0.053	160	6.400	6.586	5.998
6.417	0.030	161	6.440	6.644	5.998
6.447	0.053	162	6.480	6.677	5.998
6.500	0.033	163	6.520	6.727	5.998
6.534	0.030	164	6.560	6.761	5.998
6.564	0.083	165	6.600	6.794	5.998
6.647	0.020	166	6.640	6.877	5.998
6.667	0.034	167	6.680	6.894	5.998
6.700	0.030	168	6.720	6.840	5.998
6.730	0.053	169	6.760	6.874	5.998
6.784	0.033	170	6.800	6.924	5.998
6.817	0.030	171	6.840	6.957	5.998
6.847	0.054	172	6.880	6.991	5.998
6.901	0.033	173	6.920	7.040	5.998
6.934	0.030	174	6.960	7.074	5.998
6.963	0.055	175	7.000	7.107	5.998
7.018	0.029	176	7.040	7.205	5.998
7.047	0.053	177	7.080	7.238	5.998
7.100	0.030	178	7.120	7.288	5.998
7.130	0.053	179	7.160	7.321	5.998
7.183	0.034	180	7.200	7.372	5.998
7.217	0.030	181	7.240	7.405	5.998
7.247	0.055	182	7.280	7.438	5.998
7.302	0.028	183	7.320	7.488	5.998
7.330	0.054	184	7.360	7.474	5.998
7.384	0.033	185	7.400	7.524	5.998
7.417	0.030	186	7.440	7.557	5.998
7.447	0.067	187	7.480	7.590	5.998
7.513	0.036	188	7.520	7.640	5.998
7.549	0.047	189	7.560	7.690	5.998
7.597	0.050	190	7.600	7.723	5.998
7.647	0.021	191	7.640	7.789	5.998
7.667	0.033	192	7.680	7.806	5.998
7.700	0.029	193	7.720	7.839	5.998
7.730	0.053	194	7.760	7.872	5.998
7.783	0.033	195	7.800	7.922	5.998
7.816	0.030	196	7.840	7.956	5.998
7.846	0.067	197	7.880	7.989	5.998
7.913	0.036	198	7.920	8.039	5.998
7.950	0.034	199	7.960	8.217	5.998
7.984	0.034	200	8.000	8.250	7.997
8.018	0.029	201	8.040	8.284	7.997
8.046	0.054	202	8.080	8.317	7.997
8.100	0.029	203	8.120	8.367	7.997
8.130	0.055	204	8.160	8.400	7.997
8.185	0.045	205	8.200	8.450	7.997
8.230	0.036	206	8.240	8.483	7.997
8.266	0.034	207	8.280	8.421	7.997
8.300	0.029	208	8.320	8.455	7.997
8.330	0.055	209	8.360	8.488	7.997
8.384	0.033	210	8.400	8.538	7.997
8.417	0.029	211	8.440	8.572	7.997
8.446	0.054	212	8.480	8.605	7.997
8.500	0.030	213	8.520	8.655	7.997
8.530	0.067	214	8.560	8.688	7.997
8.596	0.021	215	8.600	8.882	7.997
8.618	0.029	216	8.640	8.900	7.997
8.646	0.055	217	8.680	8.933	7.997
8.701	0.028	218	8.720	8.983	7.997
8.730	0.054	219	8.760	9.016	7.997
8.784	0.033	220	8.800	9.066	7.997
8.817	0.029	221	8.840	9.099	7.997
8.846	0.054	222	8.880	9.133	7.997
8.900	0.030	223	8.920	9.016	7.997
8.930	0.053	224	8.960	9.049	7.997
8.983	0.034	225	9.000	9.099	7.997
9.017	0.029	226	9.040	9.132	7.997
9.046	0.066	227	9.080	9.166	7.997
9.113	0.036	228	9.120	9.215	7.997
9.149	0.047	229	9.160	9.265	7.997
9.196	0.033	230	9.200	9.347	7.997
9.230	0.016	231	9.240	9.400	7.997
9.246	0.054	232	9.280	9.414	7.997
9.300	0.030	233	9.320	9.463	7.997
9.329	0.053	234	9.360	9.497	7.997
9.383	0.035	235	9.400	9.547	7.997
9.418	0.029	236	9.440	9.580	7.997
9.446	0.054	237	9.480	9.614	7.997
9.500	0.029	238	9.520	9.616	7.997
9.529	0.066	239	9.560	9.649	7.997
9.596	0.050	240	9.600	9.699	7.997
9.646	0.020	241	9.640	9.765	7.997
9.666	0.034	242	9.680	9.782	7.997
9.699	0.030	243	9.720	9.816	7.997
9.729	0.054	244	9.760	9.849	7.997
9.783	0.033	245	9.800	9.899	7.997
9.817	0.029	246	9.840	9.980	7.997
9.846	0.054	247	9.880	10.013	7.997
9.900	0.029	248	9.920	10.063	7.997
9.929	0.053	249	9.960	10.096	7.997
9.982	0.034	250	10.000	10.147	9.997
10.017	0.029	251	10.040	10.180	9.997
10.046	0.054	252	10.080	10.213	9.997
10.100	0.030	253	10.120	10.263	9.997
10.129	0.054	254	10.160	10.296	9.997
10.183	0.034	255	10.200	10.345	9.997
10.217	0.029	256	10.240	10.379	9.997
10.246	0.053	257	10.280	10.412	9.997
10.299	0.030	258	10.320	10.462	9.997
10.329	0.053	259	10.360	10.495	9.997
10.382	0.034	260	10.400	10.545	9.997
10.416	0.030	261	10.440	10.579	9.997
10.446	0.053	262	10.480	10.700	9.997
10.499	0.030	263	10.520	10.750	9.997
10.529	0.053	264	10.560	10.783	9.997
10.582	0.034	265	10.600	10.833	9.997
10.616	0.030	266	10.640	10.867	9.997
10.645	0.054	267	10.680	10.900	9.997
10.700	0.030	268	10.720	10.950	9.997
10.729	0.067	269	10.760	10.983	9.997
10.796	0.050	270	10.800	11.042	9.997
10.846	0.019	271	10.840	11.108	9.997
10.865	0.034	272	10.880	11.125	9.997
10.899	0.029	273	10.920	11.158	9.997
10.929	0.054	274	10.960	11.191	9.997
10.983	0.046	275	11.000	11.241	9.997
11.029	0.037	276	11.040	11.275	9.997
11.065	0.033	277	11.080	11.293	9.997
11.098	0.030	278	11.120	11.326	9.997
11.129	0.054	279	11.160	11.359	9.997
11.183	0.034	280	11.200	11.409	9.997
11.216	0.029	281	11.240	11.442	9.997
11.245	0.054	282	11.280	11.476	9.997
11.299	0.029	283	11.320	11.526	9.997
11.329	0.053	284	11.360	11.559	9.997
11.382	0.047	285	11.400	11.522	9.997
11.429	0.036	286	11.440	11.555	9.997
11.465	0.034	287	11.480	11.605	9.997
11.499	0.030	288	11.520	11.639	9.997
